marque,modele,annee,annee_i,Type,SousType,carburant,carburant_n,tranche_km,n_total,prix_min_w,prix_max_w,prix_moyen_w,prix_median_w,prix_min_estime,prix_max_estime,prix_moyen_estime,prix_median_estime,prix_moyen_final,estimation_eur_f,roi_brut_mensuel,payback_mois,taux_rentabilite,presence_marche_fuel,presence_marche_total,any_error,errors,statut,marque_n,modele_n
Citroen,Nemo,2023,2023,Utilitaire,Mini-fourgonnette,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2023,2023,Utilitaire,Mini-fourgonnette,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2023,2023,Utilitaire,Mini-fourgonnette,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2023,2023,Utilitaire,Mini-fourgonnette,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2024,2024,Utilitaire,Mini-fourgonnette,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,Nemo,2025,2025,Utilitaire,Mini-fourgonnette,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,,,,0.0,0.0,True,,Compatible stable,citroen,nemo
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,2.0,16990.0,19000.0,17995.0,17995.0,16990.0,19000.0,17995.0,17995.0,17995.0,333.0,0.018505140316754654,54.03903903903904,1.1103084190052792,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,21990.0,26950.0,24470.0,24470.0,24470.0,333.0,0.013608500204331835,73.48348348348348,0.81651001225991,4.0,8.0,True,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,2.0,16990.0,19000.0,17995.0,17995.0,16990.0,19000.0,17995.0,17995.0,17995.0,333.0,0.018505140316754654,54.03903903903904,1.1103084190052792,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,2.0,16990.0,19000.0,17995.0,17995.0,16990.0,19000.0,17995.0,17995.0,17995.0,333.0,0.018505140316754654,54.03903903903904,1.1103084190052792,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,21990.0,26950.0,24470.0,24470.0,24470.0,333.0,0.013608500204331835,73.48348348348348,0.81651001225991,4.0,8.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2016&fregto=2016&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2016,2016,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,2.0,16990.0,19000.0,17995.0,17995.0,16990.0,19000.0,17995.0,17995.0,17995.0,333.0,0.018505140316754654,54.03903903903904,1.1103084190052792,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,15145.0,21950.0,18548.0,18548.0,18548.0,600.0,0.03234850118611171,30.913333333333334,1.9409100711667027,4.0,8.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,2.0,21990.0,26950.0,24470.0,24470.0,21990.0,26950.0,24470.0,24470.0,24470.0,600.0,0.024519820187985288,40.78333333333333,1.4711892112791174,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,2.0,21990.0,26950.0,24470.0,24470.0,21990.0,26950.0,24470.0,24470.0,24470.0,600.0,0.024519820187985288,40.78333333333333,1.4711892112791174,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,2.0,21990.0,26950.0,24470.0,24470.0,21990.0,26950.0,24470.0,24470.0,24470.0,600.0,0.024519820187985288,40.78333333333333,1.4711892112791174,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,2.0,21990.0,26950.0,24470.0,24470.0,21990.0,26950.0,24470.0,24470.0,24470.0,600.0,0.024519820187985288,40.78333333333333,1.4711892112791174,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2017,2017,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,17743.0,21967.0,19703.0,19663.0,19703.0,600.0,0.030452215398670254,32.83833333333333,1.8271329239202152,4.0,8.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,2.0,13300.0,24900.0,19100.0,19100.0,13300.0,24900.0,19100.0,19100.0,19100.0,645.0,0.033769633507853405,29.612403100775193,2.026178010471204,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,2.0,13300.0,24900.0,19100.0,19100.0,13300.0,24900.0,19100.0,19100.0,19100.0,645.0,0.033769633507853405,29.612403100775193,2.026178010471204,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,21990.0,29633.0,25200.0,23977.0,25200.0,645.0,0.025595238095238095,39.06976744186046,1.5357142857142858,4.0,8.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,2.0,13300.0,24900.0,19100.0,19100.0,13300.0,24900.0,19100.0,19100.0,19100.0,645.0,0.033769633507853405,29.612403100775193,2.026178010471204,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,2.0,13300.0,24900.0,19100.0,19100.0,13300.0,24900.0,19100.0,19100.0,19100.0,645.0,0.033769633507853405,29.612403100775193,2.026178010471204,4.0,8.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2018,2018,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,18497.0,24933.0,21412.0,21331.0,21412.0,645.0,0.030123295348402766,33.1968992248062,1.8073977209041658,4.0,8.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,675.0,0.03534031413612566,28.296296296296298,2.1204188481675392,10.0,19.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,14865.0,24933.0,19899.0,19899.0,19899.0,675.0,0.033921302578018994,29.48,2.03527815468114,9.0,19.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,21990.0,32317.0,25930.0,23483.0,25930.0,675.0,0.0260316236020054,38.41481481481482,1.5618974161203238,10.0,19.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,17645.0,29950.0,22880.0,21045.0,22880.0,675.0,0.029501748251748252,33.8962962962963,1.7701048951048952,9.0,19.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,10.0,19250.0,30900.0,23898.0,23624.0,19250.0,30900.0,23898.0,23624.0,23898.0,675.0,0.028245041426060758,35.404444444444444,1.6947024855636454,10.0,19.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2019,2019,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,9.0,19250.0,27900.0,23120.0,22999.0,19250.0,27900.0,23120.0,22999.0,23120.0,675.0,0.029195501730103806,34.25185185185185,1.7517301038062283,9.0,19.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,735.0,0.03848167539267016,25.98639455782313,2.3089005235602094,3.0,9.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,16430.0,24966.0,20698.0,20698.0,20698.0,735.0,0.035510677360131415,28.160544217687075,2.1306406416078847,6.0,9.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,3.0,21990.0,35000.0,26660.0,22990.0,21990.0,35000.0,26660.0,22990.0,26660.0,735.0,0.027569392348087023,36.27210884353742,1.6541635408852213,3.0,9.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,3.0,21990.0,35000.0,26660.0,22990.0,21990.0,35000.0,26660.0,22990.0,26660.0,735.0,0.027569392348087023,36.27210884353742,1.6541635408852213,6.0,9.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,25208.0,34917.0,29082.0,28853.0,29082.0,735.0,0.025273364968021458,39.56734693877551,1.5164018980812874,3.0,9.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2020,2020,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,3.0,21990.0,35000.0,26660.0,22990.0,21990.0,35000.0,26660.0,22990.0,26660.0,735.0,0.027569392348087023,36.27210884353742,1.6541635408852213,6.0,9.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,780.0,0.040837696335078534,24.487179487179485,2.450261780104712,2.0,6.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2021&fregto=2021&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,2.0,17995.0,24999.0,21497.0,21497.0,17995.0,24999.0,21497.0,21497.0,21497.0,780.0,0.03628413266967484,27.56025641025641,2.17704796018049,4.0,6.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,2.0,17995.0,24999.0,21497.0,21497.0,17995.0,24999.0,21497.0,21497.0,21497.0,780.0,0.03628413266967484,27.56025641025641,2.17704796018049,2.0,6.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,23990.0,35000.0,28578.0,26742.0,28578.0,780.0,0.027293722443837917,36.63846153846154,1.637623346630275,4.0,6.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2021&fregto=2021&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,31167.0,38933.0,34265.0,34083.0,34265.0,780.0,0.022763753100831754,43.92948717948718,1.365825186049905,2.0,6.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2021&fregto=2021&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2021,2021,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,2.0,17995.0,24999.0,21497.0,21497.0,17995.0,24999.0,21497.0,21497.0,21497.0,780.0,0.03628413266967484,27.56025641025641,2.17704796018049,4.0,6.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,825.0,0.04319371727748691,23.151515151515152,2.5916230366492146,2.0,4.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,17995.0,24999.0,21497.0,21497.0,21497.0,825.0,0.038377448016002236,26.0569696969697,2.302646880960134,2.0,4.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,2.0,25990.0,35000.0,30495.0,30495.0,25990.0,35000.0,30495.0,30495.0,30495.0,825.0,0.02705361534677816,36.96363636363636,1.6232169208066896,2.0,4.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,2.0,25990.0,35000.0,30495.0,30495.0,25990.0,35000.0,30495.0,30495.0,30495.0,825.0,0.02705361534677816,36.96363636363636,1.6232169208066896,2.0,4.0,False,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,37125.0,42950.0,39449.0,39312.0,39449.0,825.0,0.02091307764455373,47.8169696969697,1.2547846586732236,2.0,4.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2022,2022,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,27246.0,32499.0,29873.0,29873.0,29873.0,825.0,0.02761691159240786,36.20969696969697,1.6570146955444716,2.0,4.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,885.0,0.04633507853403141,21.581920903954803,2.7801047120418847,0.0,0.0,True,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,17995.0,24999.0,21497.0,21497.0,21497.0,885.0,0.04116853514443876,24.29039548022599,2.4701121086663256,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=0&kmto=50000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,35660.0,41667.0,38663.0,38663.0,38663.0,885.0,0.02289010164757003,43.68700564971751,1.3734060988542016,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,25990.0,35000.0,30495.0,30495.0,30495.0,885.0,0.029021151008362025,34.45762711864407,1.7412690605017216,0.0,0.0,True,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,43083.0,46967.0,44633.0,44541.0,44633.0,885.0,0.01982837810588578,50.43276836158192,1.1897026863531468,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2023,2023,Utilitaire,Grand fourgon (Transport de personnes),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,36498.0,40000.0,38248.0,38248.0,38248.0,885.0,0.023138464756327127,43.218079096045194,1.3883078853796278,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=50000&kmto=100000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2024,2024,Utilitaire,Grand fourgon (Transport de personnes),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,13300.0,24900.0,19100.0,19100.0,19100.0,945.0,0.049476439790575914,20.211640211640212,2.968586387434555,0.0,0.0,True,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2024,2024,Utilitaire,Grand fourgon (Transport de personnes),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,17995.0,24999.0,21497.0,21497.0,21497.0,945.0,0.04395962227287528,22.748148148148147,2.6375773363725172,0.0,0.0,True,,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2024,2024,Utilitaire,Grand fourgon (Transport de personnes),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,45330.0,48333.0,46832.0,46832.0,46832.0,945.0,0.020178510420225487,49.55767195767196,1.2107106252135291,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2024&fregto=2024&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2024,2024,Utilitaire,Grand fourgon (Transport de personnes),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,25990.0,35000.0,30495.0,30495.0,30495.0,945.0,0.030988686669945892,32.26984126984127,1.8593212001967536,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/citroen/spacetourer?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2024&fregto=2024&kmfrom=100000&kmto=150000,Mixte (alternances),citroen,spacetourer
Citroen,SpaceTourer,2024,2024,Utilitaire,Grand fourgon (Transport de personnes),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,49042.0,50983.0,49816.0,49771.0,49816.0,945.0,0.018969808896740003,52.715343915343915,1.1381885338044002,0.0,0.0,True,,Mixte (alternances),citroen,spacetourer
